code,link_sec,date,doc_title,link_eng,link_es
 PR-2758-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2758-2,04/12/02,"Bolivia. Préstamo 1127/SF-BO para el programa sectorial de apoyo a la sostenibilidad fiscal, aprobado mediante Resolución DE-47/03. Propuesta para la reformulación del desembolso del tercer tramo y desembolso parcial del mismo",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9632,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9468
 PR-2757-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2757-1,06/5/18,"Bolivia. Racionalización de la cartera, reformulación de proyectos y reorientación de recursos de los préstamos 995/SF-BO, 1006/SF-BO, 1031/SF-BO, 1118/SF-BO, 1075/SF-BO, y 1126/SF-BO. Modificación de los contratos de préstamos",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-8152,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7973
 PR-2756 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2756,03/4/29,Honduras. Propuesta de préstamo de innovación - Programa para el fomento de la competitividad empresarial y fortalecimiento de la Gestión de Comercio Exterior,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7205,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7026
 PR-2755 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2755,03/4/29,"Perú. Propuesta de préstamo para un programa de apoyo al sector habitacional, primera fase",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7207,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7028
 PR-2754 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2754,03/4/22,Perú. Propuesta de garantía parcial de crédito al proyecto de Garantía de bonos de Graña & Montero,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7201,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7023
 PR-2753 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2753,03/4/08,Colombia. Propuesta de préstamo para un programa de apoyo al fortalecimiento de la Procuradaría General de la Nación,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7209,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7030
 PR-2752 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2752,03/4/01,Perú. Propuesta de préstamo para un programa de fortalecimiento institucional del Congreso de la República,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7208,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7029
 PR-2751 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2751,03/3/07,"Brasil. Propuesta de préstamo para una facilidad de financiamiento de comercio exterior a ""Banco Bradesco S.A.""",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7202,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7020
 PR-2750 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2750,03/3/03,Trinidad y Tobago. Resumen ejecutivo de la propuesta de préstamo de facilidad sectorial para el programa de apoyo al sector comercial,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7181,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7001
 PR-2749 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2749,03/2/25,México. Propuesta de préstamo para un programa integral de educación comunitaria (PIEC). Fase I,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7198,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7019
 PR-2748-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2748-1,03/12/04,"Colombia. Préstamo 1455/OC-CO para un programa de emergencia social, aprobado mediante Resolución DE-27/03. Informe sobre el cumplimiento de las condiciones especiales previas para el desembolso de los recursos correspondientes al segundo tramo de financiamiento",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9489,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9322
 PR-2747-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2747-2,08/12/05,Honduras. Apoyo de emergencia a la recuperación y reconstrucción posterior a la Depresión Tropical Nro. 16 . Modificación de Resoluciones DE-106/07 y DE/025/03 y Contratos de Préstamos 1907/BL-HO y 1123/SF-HO. Enlaces electrónicos,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-8844,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-8665
 PR-2746-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2746-1,10/7/29,"Nicaragua. Préstamo 1122/SF-NI para el “Programa Global De Crédito Multisectorial”, aprobado mediante Resolución DE-20/03. Propuesta de cambio de prestatario",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9674,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9509
 PR-2745 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2745,03/2/04,República Dominicana. Propuesta de préstamo de cooperación técnica para la implantación de la reforma pensional,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7192,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7011
 PR-2744-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2744-1,03/6/20,"Argentina. Préstamo 1452/OC-AR para un programa de protección social y reducción del impacto de la crisis sobre la pobreza, aprobado mediante Resolución DE-11/03. Informe para el desembolso del segundo tramo del financiamiento",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9382,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9219
 PR-2743 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2743,03/1/23,Costa Rica. Propuesta de préstamo de innovación para un programa de desarrollo del sector salud,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7188,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7008
 PR-2742 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2742,02/12/13,Nicaragua. Resumen Ejecutivo de la propuesta de financiamiento y cooperación técnica para la diversificación agropecuaria en comunidades indígenas de la Región Autónoma del Atlántico Norte. Programa de Empresariado Social,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7179,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-6999
 PR-2741 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2741,02/12/12,Nicaragua. Resumen Ejecutivo de la propuesta de financiamiento y cooperación técnica no reembolsable para la producción y comercialización de tubérculos y raíces con pequeños productores de Nueva Guinea. Programa de Empresariado Social,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7176,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-6997
 PR-2740 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2740,02/12/11,Guatemala. Resumen Ejecutivo de la propuesta de financiamiento y cooperación técnica para el desarrollo de la apicultura en comunidades indígenas mayas de Guatemala. Programa de Empresariado Social,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7174,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-6994
 PR-2739-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2739-1,06/6/08,Perú. Resumen Ejecutivo de la propuesta de financiamiento y cooperación técnica no reembolsable para la expansión de microcrédito y ahorro para mujeres del Sur del Perú. Programa de Empresariado Social. Cambio del ejecutor en el convenio del proyecto,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-8166,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7987
 PR-2738 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2738,02/12/11,República Dominicana. Propuesta de financiamiento y cooperación técnica no reembolsable para la facilidad de microfinanzas rurales. Programa de Empresariado Social,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7175,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-6995
 PR-2737 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2737,02/12/10,Bolivia. Resumen ejecutivo de la propuesta de préstamo sectorial para un programa de prevención de desastres,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7171,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-6991
 PR-2736 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2736,02/12/09,"Guatemala. Propuesta de préstamo para el programa para el fortalecimiento institucional del Instituto Nacional de Estadística y el XI Censo de Población, VI de Habitación y IV Agropecuario 2002 -2003",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7170,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-6990
 PR-2735-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2735-1,04/9/02,"Suriname. Préstamo 1446/OC-SU para un programa de censo nacional de población y vivienda, aprobado mediante Resolución DE-131/02. Propuesta de modificación del contrato de préstamo",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9585,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9417
 PR-2734 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2734,02/11/26,Venezuela. Propuesta de préstamo para un programa de Atención a acueductos rurales y de poblaciones menores,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-7172,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-6992
 PR-2733-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2733-1,09/1/22,Guyana. Autorización para enmendar el contrato de préstamo 1604/SF-GY a fin de que puedan usarse recursos para financiar actividades específicas en virtud del contrato de préstamo 1120/SF-GY en respuesta al incremento de los precios de los alimentos,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-8865,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-8686
 PR-2732 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2732,02/11/19,Perú. Resumen ejecutivo de la propuesta de préstamo de facilidad sectorial para un programa de desarrollo de políticas de comercio exterior.,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215022,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215021
 PR-2731-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2731-1,03/7/18,Bolivia. Préstamo 1444/OC-BO para Transredes S.A. (Programa de gastos de capital 2001-2005). Cambio en los términos y condiciones de la propuesta de préstamo,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9406,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9243
 PR-2730 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2730,02/11/19,Colombia. Propuesta de préstamo para un programa de desarrollo vial y de fortalecimiento institucional de Cundinamarca,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215018,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215017
 PR-2729 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2729,02/11/18,Perú. Propuesta de préstamo para el programa de fortalecimiento institucional y apoyo a la gestión ambiental del proyecto de gas de Camisea,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215016,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215015
 PR-2728 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2728,02/11/18,Venezuela. Propuesta de préstamo para el establecimiento de una línea de crédito para la preparación y ejecución de proyectos (FAPEP),http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215014,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215013
 PR-2727 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2727,02/11/15,Honduras. Resumen ejecutivo de la propuesta de financiamiento y cooperación técnica no reembolsable para el apoyo al mejoramiento de la calidad y competitividad del café de la región de Siguatepeque.,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215012,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215011
 PR-2726-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2726-1,06/5/18,"Bolivia. Racionalización de la cartera, reformulación de proyectos y reorientación de recursos de los préstamos 995/SF-BO, 1006/SF-BO, 1031/SF-BO, 1118/SF-BO, 1075/SF-BO, y 1126/SF-BO. Modificación de los contratos de préstamos",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-8150,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7971
 PR-2725 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2725,02/11/13,Nicaragua. Resumen ejecutivo de la propuesta de préstamo de facilidad sectorial para el fortalecimiento de comercio exterior,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215008,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215007
 PR-2724 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2724,02/11/12,Guatemala. Propuesta de préstamo para un proyecto de gastos de capital para distribución de electricidad,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215006,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215005
 PR-2723 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2723,02/11/11,Panamá. Propuesta de préstamo para un programa multifase de desarrollo sostenible de Bocas del Toro,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215004,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215003
 PR-2722 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2722,02/11/08,Bolivia. Mecanismo de Reconstrucción de Emergencia (MRE). Propuesta de préstamo para el apoyo de emergencia para la producción de agua en la Reserva Biológica de la Cordillera Sama-Tarija,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215002,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215001
 PR-2721 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2721,02/11/05,Jamaica. Propuesta de préstamo para la tecnología de la información y las comunicaciones,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=215000,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214999
 PR-2720 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2720,02/11/05,Perú. Propuesta de préstamo para un programa de modernización y descentralización del Estado,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214998,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214997
 PR-2719 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2719,02/11/05,"Honduras. Propuesta de préstamo para un proyecto de agua y alcantarillado ""Aguas de San Pedro Sula""",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214996,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214995
 PR-2718 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2718,02/11/04,Costa Rica. Propuesta de préstamo para un programa de fomento de la producción agropecuaria sostenible,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214994,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214993
 PR-2717 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2717,02/11/01,Perú. Modificación y ampliación de la línea de crédito condicional. Facilidad para la Preparación y Ejecución de Proyectos (FAPEP). Modificación de la resolución DE-133/92,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214992,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214991
 PR-2716 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2716,02/10/31,Ecuador. Propuesta de financiamiento y cooperación técnica para el mecanismo de apoyo a empresas asociativas rurales. Programa de Empresariado Social,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=264879,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=264878
 PR-2715 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2715,02/10/29,Colombia. Propuesta de garantía de préstamo al proyecto de títulos hipotecarios de Colpatria,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214990,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214989
 PR-2714 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2714,02/10/29,"Uruguay. Propuesta de préstamo para un programa integral de infancia, adolescencia y familia en riesgo",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214988,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214987
 PR-2713-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2713-2,06/11/14,"Honduras. Préstamo 1532/SF-HO para el programa de apoyo a la reducción de la pobreza, aprobado mediante Resolución DE-8/04. Informe sobre el cumplimiento de las condiciones previas al desembolso del segundo tramo del financiamiento",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-8262,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-8083
 PR-2712 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2712,02/10/29,Honduras. Propuesta de préstamo para un programa de apoyo a la modernización de la administración de justicia. Etapa II,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214984,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214983
 PR-2711 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2711,02/10/22,Panamá. Propuesta de préstamo para un programa de fortalecimiento y modernización de la gestión económica y fiscal (Etapa II),http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214982,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214981
 PR-2710-3 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2710-3,06/2/10,"Nicaragua. Préstamo 1114/SF-NI para el programa de reformas de políticas sociales en apoyo a la estrategia reforzada de crecimiento económico y reducción de la pobreza, aprobado mediante Resolución DE-107/02. Informe sobre el cumplimiento de las condiciones previas al desembolso de los recursos del segundo tramo. Versión revisada",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-8120,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-7942
 PR-2709-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2709-1,03/6/03,Paraguay: Préstamos 1422/OC-PR y 1448/OC-PR. Facilidad de Financiamiento Intermedio (FFI). Asignación de recursos para préstamos aprobados y modificación de los contratos de préstamos,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9378,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9213
 PR-2708 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2708,02/10/21,Uruguay. Propuesta de préstamo para el Puerto de M'Bopicuá,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214976,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214975
 PR-2707-6 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2707-6,09/12/18,Análisis de Préstamo a AXS. Versión revisada. Informe del Presidente del Comité de Auditoría,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9169,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9002
 PR-2706 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2706,02/10/15,República Dominicana. Propuesta de préstamo para un programa multifase para la equidad en la educación. Fase I,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214972,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214971
 PR-2705 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2705,02/10/15,Honduras. Propuesta de préstamo para el programa de manejo ambiental de las Islas de la Bahía II,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214970,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214969
 PR-2704 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2704,02/10/08,Honduras. Propuesta de préstamo para el fortalecimiento y modernización del sistema estadístico nacional,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214968,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214967
 PR-2703 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2703,02/10/01,Paraguay. Resumen Ejecutivo de la propuesta de financiamiento y cooperación técnica no reembolsable para un programa de microcrédito rural. Programa de Empresariado Social,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214966,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214965
 PR-2702 Corr. ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2702%20Corr.,02/9/19,Bolivia. Proposal for financing and technical cooperation funding for a Rural Credit and Investment Fund and technical assistance for productive and commercial SMEs. Social Entrepreneurship Program (SEP),http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214964,
 PR-2701 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2701,02/9/17,Panamá. Propuesta de préstamo para un proyecto de administración y regularización de tierras,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214961,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214960
 PR-2700 Corr. ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2700%20Corr.,02/9/12,Brasil. Propuesta de préstamo de innovación para un programa de apoyo a la modernización del Tribunal de Cuentas de la Unión,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214959,
 PR-2699 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2699,02/9/03,Uruguay. Propuesta de préstamo para el programa de modernización de la Intendencia de Montevideo,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214956,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214955
 PR-2698-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2698-1,02/9/16,Perú. Propuesta de préstamo para la tercera etapa del programa de apoyo a las operaciones del Fondo Nacional de Compensación y Desarrollo Social (FONCODES III). Versión revisada,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214954,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214953
 PR-2697 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2697,02/9/03,Ecuador. Propuesta de préstamo para un programa de saneamiento ambiental del Distrito Metropolitano de Quito. Fase I,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214950,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214949
 PR-2696 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2696,02/8/27,Nicaragua. Propuesta de préstamo para un programa de reactivación rural,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214948,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214947
 PR-2695 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2695,02/8/27,Nicaragua. Propuesta de préstamo y cofinanciamiento no reembolsable para el programa de vivienda social en fases múltiples. Primera fase,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214946,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214945
 PR-2694-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2694-2,03/6/03,Paraguay. Préstamos 1422/OC-PR y 1448/OC-PR. Facilidad de Financiamiento Intermedio (FFI). Asignación de recursos para préstamos aprobados y modificación de los contratos de préstamos,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9377,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9212
 PR-2693-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2693-2,02/11/13,Perú. Resumen ejecutivo de la propuesta de financiamiento y cooperación técnica no reembolsable para la subcontractación y comercialización para micro y pequeñas empresas. Versión final,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214940,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214939
 PR-2692-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2692-1,02/9/06,"Nicaragua. Propuesta de préstamo para un programa de la red de Protección Social, Fase II",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214934,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214933
 PR-2691 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-2691,02/7/30,Ecuador. Propuesta de préstamo para un programa de desarrollo sostenible de la frontera amazónica norte de Ecuador,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214930,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=214929
